PCT_DIABETES_ADULTS13,PCT_HSPA15,PCT_LACCESS_HHNV15,PCT_NSLP15,PCT_FMRKT_FRVEG16,PCT_OBESE_ADULTS13,PCT_LACCESS_WHITE15,PCT_NHNA10,PCT_FMRKT_SFMNP16,SPECSPTH14,PCT_LACCESS_CHILD15,PCT_LACCESS_MULTIR15,SODATAX_VENDM14,PCT_NHBLACK10,PCT_SFSP15,SNAPSPTH16,PCT_LACCESS_SENIORS15,PCT_FMRKT_WICCASH16,PCT_LACCESS_BLACK15,State,SUPERCPTH14,PCT_LACCESS_POP15,FOODHUB16,PCT_NHWHITE10,PCT_FMRKT_BAKED16,FFRPTH14,PCT_NHPI10,POVRATE15,PCT_LACCESS_SNAP15,PCT_LACCESS_HISP15,FMRKTPTH16,FOOD_TAX14,METRO13,SODATAX_STORES14,PCT_HISP10,PCT_FMRKT_OTHERFOOD16,CHIPSTAX_STORES14,MEDHHINC15,PCT_65OLDER10,PCT_NHASIAN10,PCT_WIC15,PCT_SBP15,RECFACPTH14,PCT_LACCESS_NHASIAN15,CONVSPTH14,PCT_SNAP16,PCT_FMRKT_CREDIT16,PCT_FMRKT_WIC16,County,PCT_LACCESS_LOWI15,FSRPTH14,PCT_LACCESS_NHNA15,PCT_18YOUNGER10,PCT_LACCESS_NHPI15,CHIPSTAX_VENDM14,GROCPTH14,PCT_FMRKT_ANMLPROD16,FIPS,PCT_FMRKT_SNAP16
12.6,24.099999999999994,3.1920049248038493,8.26653123691498,33.3333333333333,29.2,22.18366693061081,0.2967117217731468,0.0,0.0530712,5.435957415716606,1.222481770470015,6.0,11.873600202838531,0.8062888209481872,0.964605657746452,7.374376769274791,0.0,3.406294078887527,FL,0.0176904,27.293835125292336,0,73.99259880832363,33.3333333333333,0.477640808,0.03652300949598247,18.7,4.000936796064483,2.635508486997347,0.008595495960116897,0.0,True,6.0,10.907702431043955,33.3333333333333,0.0,40053.0,25.75264565436556,1.3090933238353386,2.3866821642963503,3.87997042070177,0.0471744,0.3744150065197255,0.536608809,15.65036529641155,33.3333333333333,0.0,Marion,10.420021396556878,0.518918409,0.09568552966427295,19.372589028608683,0.011291801403890063,6.0,0.162162003,33.3333333333333,12083,0.0
11.3,24.099999999999994,1.6311641688737697,8.26653123691498,100.0,21.3,27.81135650982456,0.16949384217936275,0.0,0.065192448,4.830717661477331,0.9088928863742671,6.0,5.121037739717601,0.8062888209481872,0.723582922182805,9.878448935262853,0.0,1.2596057763890978,FL,0.0130385,30.332668055647428,0,80.32641233477767,100.0,0.671482216,0.035539031424705096,11.2,2.2982368188343165,2.129843394490767,0.0063011575226369085,0.0,True,6.0,12.220642709714458,100.0,0.0,53459.0,27.318580079006,1.031998797140475,2.3866821642963503,3.87997042070177,0.110827162,0.28204592108491366,0.475904871,15.65036529641155,100.0,0.0,Martin,8.263703293382223,1.153906331,0.05596622469937834,17.595921212701104,0.014800764370001777,6.0,0.215135079,100.0,12085,0.0
7.9,24.099999999999994,0.35132677204534496,8.26653123691498,54.2857142857143,21.0,4.154037473786059,0.08067504261076296,0.0,0.096512265,1.3018108784392903,0.24373645329563315,6.0,17.0503137474038,0.8062888209481872,0.557819393070384,0.6568445953649144,0.0,0.8383000698222305,FL,0.0086373,5.3348570941337945,0,15.36394899126154,48.5714285714286,0.61587593,0.01874673284103131,20.0,0.8350222181734128,3.0543291275723625,0.012901109311099192,0.0,True,6.0,65.04711718911167,45.7142857142857,0.0,43687.0,14.100627494807597,1.4356872900756479,2.3866821642963503,3.87997042070177,0.099516537,0.08936816712336712,0.330470011,15.65036529641155,60.0,0.0,Miami-Dade,1.7469897148480291,0.762709764,0.007485880675543805,21.860292777500717,0.0019290477751204656,6.0,0.248979111,40.0,12086,37.1428571428571
8.6,24.099999999999994,1.8438281677235127,8.26653123691498,100.0,22.0,26.115471561182108,0.3379395266110275,0.0,0.207425845,4.076470002860816,0.7582775199027295,6.0,5.2688466274456145,0.8062888209481872,0.91998937744224,5.4832700297508685,0.0,0.7400274414708401,FL,0.0,27.989347511893143,0,71.26693118073608,100.0,0.907488073,0.08209057326583664,11.3,1.825580576304349,4.597062371849062,0.012645902095425977,0.0,False,6.0,20.61978382815707,100.0,0.0,58332.0,17.05978930086195,1.069913804898071,2.3866821642963503,3.87997042070177,0.220389961,0.2534673723088781,0.77784692,15.65036529641155,100.0,0.0,Monroe,8.278772877905938,2.800248911,0.10281249334848502,15.05130660829115,0.019291104272098097,6.0,0.311138768,100.0,12087,0.0
10.8,24.099999999999994,2.401987180701879,8.26653123691498,100.0,28.6,21.4480172279596,0.3382709987178438,0.0,0.078309558,4.669316238147066,0.6104071483313146,6.0,6.248465504542106,0.8062888209481872,0.87031662160039,4.443082968390785,0.0,1.8205604012090322,FL,0.0130516,24.228853924536516,0,87.85497994925935,100.0,0.639528054,0.06274381427830973,10.8,2.59194672197006,0.8119006452096953,0.0248071246061869,0.0,True,6.0,3.2463103909212427,100.0,0.0,55707.0,16.24246392230679,0.8443135008320375,2.3866821642963503,3.87997042070177,0.078309558,0.21103464215491172,0.57427009,15.65036529641155,100.0,0.0,Nassau,7.427784372073097,0.861405134,0.10901653420067912,21.713451728182882,0.029817981449648222,6.0,0.117464337,100.0,12089,0.0
9.7,24.099999999999994,2.016737343331795,8.26653123691498,25.0,26.4,28.335630431613524,0.4949618962294411,0.0,0.0356212,8.1301625898931,2.1538595514400516,6.0,9.032639833648561,0.8062888209481872,0.797418435485742,4.601783796440721,25.0,2.9186057531332303,FL,0.0254437,34.71518273593778,0,77.14769220559445,25.0,0.758223416,0.18249991704549223,11.3,3.1005022554320867,2.286500644204477,0.019883680469254858,0.0,True,6.0,6.800057515125372,25.0,0.0,55391.0,13.946311842585526,2.8696729380274526,2.3866821642963503,3.87997042070177,0.096686207,1.049423874002627,0.524141019,15.65036529641155,25.0,25.0,Okaloosa,10.15244651993961,1.027927048,0.17303794846887713,22.33577772616164,0.08462513999471191,6.0,0.122129946,25.0,12091,25.0
11.6,24.099999999999994,3.6948609956350893,8.26653123691498,0.0,31.0,35.59984555310156,0.7175717571757175,0.0,0.0,11.517916873060106,7.187925916658417,6.0,7.793279327932794,0.8062888209481872,1.07696251095566,6.922232559885814,0.0,4.297635526722322,FL,0.0255434,47.830194325269275,0,65.65156515651566,0.0,0.434238422,0.06250625062506251,23.2,10.621741316649324,13.588391462943644,0.024805278563278268,0.0,False,6.0,23.904890489048906,0.0,0.0,35787.0,16.97919791979198,0.8625862586258627,2.3866821642963503,3.87997042070177,0.0255434,0.3171729703118237,0.638585915,15.65036529641155,0.0,0.0,Okeechobee,28.77110371110911,0.664129352,0.3938325666689819,23.962396239623963,0.03378181889829758,6.0,0.306521239,0.0,12093,0.0
8.8,24.099999999999994,1.0118079295482794,8.26653123691498,70.0,24.9,12.64243592178513,0.21370803067482522,0.0,0.073423724,4.542456121994169,1.6975824360568035,6.0,19.477187605806854,0.8062888209481872,0.728424151448314,1.8772714772147099,0.0,3.2598823664460674,FL,0.0167598,18.638331651641774,0,45.96633727647484,70.0,0.756583594,0.09057939397324156,15.6,2.298489628056542,4.659475810891353,0.0076082250999910984,0.0,True,6.0,26.898414947868854,70.0,0.0,50593.0,9.679167437493238,4.846695684651069,2.3866821642963503,3.87997042070177,0.089385404,0.9457058875375931,0.415801743,15.65036529641155,60.0,0.0,Orange,6.879363459474308,0.837190074,0.07227128969333248,23.573941756926097,0.020453783098189546,6.0,0.179568891,70.0,12095,0.0
12.0,24.099999999999994,1.763167172180314,8.26653123691498,0.0,29.1,15.23878702991183,0.22182109161285518,0.0,0.0451306,5.815238648524331,3.1890390814720027,6.0,9.119601019781529,0.8062888209481872,0.733846207262573,2.318507004156153,0.0,2.38306127990334,FL,0.0290125,21.419856060033197,0,40.30444572640825,0.0,0.596368278,0.08522991607272457,18.5,4.307367208365794,10.594005788018386,0.01190423046590182,0.0,True,6.0,45.46066955728828,0.0,0.0,45127.0,11.037460222937641,2.6499432420864584,2.3866821642963503,3.87997042070177,0.0515778,0.461637891541277,0.370715416,15.65036529641155,25.0,0.0,Osceola,10.177950029209297,0.693076648,0.11648658031487691,26.207640917803378,0.030844200067292035,6.0,0.164404228,0.0,12097,0.0
10.5,24.099999999999994,0.8456700882169627,8.26653123691498,66.6666666666667,21.5,13.550687766787842,0.16445300249823125,0.0,0.088716543,3.6937770112883546,0.7417497484069572,6.0,16.756556531382422,0.8062888209481872,0.545258725178521,3.5554373905063272,0.0,2.4294453683222232,FL,0.0150246,17.172558616133816,0,60.11291278006626,66.6666666666667,0.651064956,0.03870819174417142,13.5,1.241741841752785,2.4442456585942787,0.008311342905229913,0.0,True,6.0,18.999813655280448,66.6666666666667,0.0,56638.0,21.600458741309595,2.3140832673046825,2.3866821642963503,3.87997042070177,0.129497535,0.41078529337918873,0.351288894,15.65036529641155,75.0,0.0,Palm Beach,4.6543735034218265,0.839945339,0.034223566257785956,20.367932346261817,0.005666876631563379,6.0,0.192457663,66.6666666666667,12099,0.0
12.2,24.099999999999994,1.9043076153278538,8.26653123691498,50.0,31.1,21.3092098016375,0.265979767461378,25.0,0.0473903,4.99963424054698,0.96125894731088,6.0,4.090837685631713,0.8062888209481872,0.696276894731911,4.753725871706918,25.0,0.8008459911139387,FL,0.0206045,23.62443323578009,0,80.1035943851585,50.0,0.391485399,0.04798825901609006,14.6,3.2381073093675132,2.260452472478626,0.0078068887986759514,0.0,True,6.0,11.73581925426676,50.0,0.0,46080.0,20.71134524216855,2.067799017424257,2.3866821642963503,3.87997042070177,0.080357529,0.4562837573040863,0.381183151,15.65036529641155,25.0,25.0,Pasco,8.259275805754525,0.552200457,0.08075181273723588,21.21231684301814,0.016082924529558163,6.0,0.133929215,50.0,12101,0.0
10.8,24.099999999999994,0.8913062545739305,8.26653123691498,46.1538461538462,25.5,11.78600912909523,0.22541247427832006,0.0,0.099136764,2.5755077575521144,0.4951621388356857,6.0,10.029218519173153,0.8062888209481872,0.84484367789771,2.8437376393468385,0.0,1.5941909638408822,FL,0.0127918,14.322891656085373,0,76.89620333819946,46.1538461538462,0.653449853,0.07899256117013732,13.6,1.2977554726321066,0.9681381684810614,0.01353137718193457,0.0,True,6.0,7.991014050638159,46.1538461538462,0.0,47591.0,21.17731647867746,2.918469639143651,2.3866821642963503,3.87997042070177,0.111928604,0.39790253381633245,0.465836192,15.65036529641155,69.2307692307692,0.0,Pinellas,3.9365689188808144,0.925276464,0.03802063107522078,17.772016994311226,0.011606236803004991,6.0,0.206801422,46.1538461538462,12103,7.69230769230769
14.3,24.099999999999994,2.8782998696850077,8.26653123691498,60.0,32.3,26.309951633328293,0.2753718267050881,0.0,0.031514,7.62832074891826,2.380305361803287,6.0,14.173178651209525,0.8062888209481872,0.817134504943088,6.164559588581404,0.0,3.5395074043167107,FL,0.0173327,32.86930270223254,0,64.5693785864357,60.0,0.456953413,0.03952864581170745,17.3,4.51409727269587,5.265066265984637,0.007505828275656047,0.0,True,6.0,17.693553342911002,60.0,0.0,44024.0,17.98653036480954,1.588951909582375,2.3866821642963503,3.87997042070177,0.0598767,0.4839103943605859,0.469559024,15.65036529641155,60.0,0.0,Polk,12.81345277475528,0.467983323,0.13693910451189215,23.540471188101545,0.018688812547929645,6.0,0.146540232,60.0,12105,20.0
12.2,24.099999999999994,5.784203938226733,8.26653123691498,50.0,36.1,17.050790403432174,0.36442364585014253,0.0,0.069306793,5.831651138765612,1.1290367513006736,6.0,15.92437200796084,0.8062888209481872,1.33629416457979,4.140214343307783,0.0,5.648356588080858,FL,0.0138614,24.062702863109838,0,72.59023183260717,50.0,0.388118043,0.048410521219945137,27.3,5.787549301935564,1.991902701415658,0.027671320060323478,0.0,False,6.0,9.017804313915336,50.0,0.0,32351.0,18.92044537679522,0.59706309504599,2.3866821642963503,3.87997042070177,0.083168152,0.14100900285379483,0.706929293,15.65036529641155,0.0,0.0,Putnam,13.310322497144142,0.388118043,0.07171771160162807,22.57140551879942,0.021792406086303857,6.0,0.180197663,0.0,12107,0.0
9.0,24.099999999999994,2.4301781333560353,8.26653123691498,50.0,21.9,22.592314920630397,0.24047695473034483,0.0,0.119310386,5.290936077733202,0.5422645632180868,6.0,5.466246402054315,0.8062888209481872,0.523210556092,4.341203027640248,0.0,1.8167504373134937,FL,0.00458886,25.389109090795834,0,85.34774441035788,50.0,0.610318513,0.07366908897647326,9.8,2.1070673144656085,1.1806083545420045,0.017014977433886178,0.0,True,6.0,5.247343966238509,50.0,0.0,71896.0,15.67730834197191,2.0280047779666277,2.3866821642963503,3.87997042070177,0.09177722,0.3424629481092602,0.325809131,15.65036529641155,50.0,0.0,St. Johns,6.571373395891684,0.968249671,0.07623078449946485,23.07473729076663,0.019085423557688476,6.0,0.128488108,25.0,12109,0.0
11.5,24.099999999999994,1.909067025282871,8.26653123691498,100.0,27.9,27.779039083790718,0.2390303431741358,0.0,0.0412331,8.009643172471085,2.1159124565252405,6.0,18.493532861272406,0.8062888209481872,0.6797017142621,7.543165127333733,50.0,6.265116184087706,FL,0.0206166,36.86657123629049,0,61.209047154494954,100.0,0.474181178,0.04571815298661934,16.4,4.417543415631341,5.39453493916109,0.006525136456916156,0.0,True,6.0,16.55753107574454,100.0,0.0,45918.0,19.935274614905556,1.5212985395390026,2.3866821642963503,3.87997042070177,0.0618497,0.5609441109074298,0.333301263,15.65036529641155,100.0,0.0,St. Lucie,12.966776105164818,0.539466993,0.12242129276086311,22.32197819208104,0.023138094432210057,6.0,0.123699438,100.0,12111,50.0
9.0,24.099999999999994,2.4648259791480585,8.26653123691498,0.0,26.1,36.30221683836773,0.7887852442988135,0.0,0.0183574,10.29858513005886,1.7200673283207135,6.0,5.245355812171339,0.8062888209481872,0.655436752552831,5.021805459495343,0.0,1.7789483697822979,FL,0.0183574,41.022181798934746,0,85.03950532463071,0.0,0.507887555,0.1321248315408398,12.3,4.23441349586078,1.8897441576602738,0.011730411678797868,0.0,True,6.0,4.298681394181222,0.0,0.0,59289.0,12.85574610892371,1.777078984224295,2.3866821642963503,3.87997042070177,0.08566778,0.8354038479473217,0.385505012,15.65036529641155,50.0,50.0,Santa Rosa,11.467946486682015,0.434458029,0.32817030677782016,23.920540126311337,0.05737509300579335,6.0,0.091786908,0.0,12113,0.0
11.1,24.099999999999994,1.2951870574799313,8.26653123691498,83.3333333333333,20.6,24.761021495182817,0.1757816617823786,0.0,0.09824618,3.959964174600551,0.635634070262389,6.0,4.489679745314246,0.8062888209481872,0.605959245604978,9.29693370251373,0.0,0.8017713481333834,FL,0.0176339,26.56712513332841,0,84.8543146887057,83.3333333333333,0.463520438,0.026881153675865996,9.7,1.7268161673484235,1.3705177383503246,0.014543021894519463,0.0,True,6.0,7.9149185132086615,83.3333333333333,0.0,55882.0,31.1576289768295,1.2697392001011996,2.3866821642963503,3.87997042070177,0.128475773,0.30250069151369097,0.330006399,15.65036529641155,100.0,0.0,Sarasota,6.946508717673094,1.14620543,0.05595096407217273,15.742605047331914,0.010246565398130153,6.0,0.221683688,83.3333333333333,12115,83.3333333333333
10.0,24.099999999999994,0.8400240757996065,8.26653123691498,66.6666666666667,24.6,21.64021668475317,0.23538150729327825,0.0,0.0497157,6.797491136337251,1.4989336916041591,6.0,10.455197081742439,0.8062888209481872,0.667063318689409,3.012152835955128,0.0,3.105039734668219,FL,0.0203382,27.44180081170307,0,66.34493917931104,66.6666666666667,0.693760226,0.04589347981396581,11.5,1.9954269969734313,3.9733456756059127,0.006586472702363885,0.0,True,6.0,17.140741581858354,66.6666666666667,0.0,57357.0,11.98837049758941,3.655155446420545,2.3866821642963503,3.87997042070177,0.097171628,1.1125317183250418,0.370608068,15.65036529641155,66.6666666666667,0.0,Seminole,7.156264195612702,0.752515163,0.06855497594847819,22.989558050520678,0.01652400823258688,6.0,0.142367734,66.6666666666667,12117,0.0
14.9,24.099999999999994,2.823092977252073,8.26653123691498,50.0,26.9,11.577037201619461,0.3147077713551702,0.0,0.0349803,1.1988104807261828,0.20506892862480947,6.0,9.351316634553628,0.8062888209481872,0.547732722560943,6.724329967836984,0.0,0.6373147084541286,FL,0.0174902,12.547357658352066,0,82.7852708199529,50.0,0.236117184,0.0299721687004924,10.1,1.3236779374426249,0.3732096309554881,0.032259105132423624,0.0,True,6.0,5.975165917362449,50.0,0.0,54592.0,43.38471419396275,0.6518946692357097,2.3866821642963503,3.87997042070177,0.0437254,0.08556340619264621,0.349803236,15.65036529641155,75.0,0.0,Sumter,4.284025855555374,0.568430258,0.03861027460704089,9.11153928494969,0.0037631616765230894,6.0,0.113686052,50.0,12119,0.0
13.5,24.099999999999994,5.2204576046927285,8.26653123691498,33.3333333333333,33.3,13.587442100956679,0.3898823133017256,33.3333333333333,0.0227159,3.7529940278956224,1.008418764591591,6.0,11.301773723857428,0.8062888209481872,1.26539404180177,4.604569918825396,33.3333333333333,2.3142827658014222,FL,0.0227159,17.023137840081755,0,77.73579456571443,33.3333333333333,0.499750125,0.02647349040937643,23.6,3.0084797274663386,1.8490243876243269,0.06850253459377997,0.0,False,6.0,8.654424682919785,33.3333333333333,0.0,37368.0,18.89244542850954,0.5366898510264494,2.3866821642963503,3.87997042070177,0.0454318,0.06648109869617674,0.726909273,15.65036529641155,0.0,33.3333333333333,Suwannee,9.167377513506727,0.363454636,0.03912437541808525,22.740728261654354,0.007388730293838199,6.0,0.136295489,33.3333333333333,12121,0.0
15.4,24.099999999999994,4.454343146476162,8.26653123691498,100.0,38.9,25.25592441322902,0.7576428887904297,0.0,0.088566115,5.444963382427914,0.543817074466872,6.0,20.509525919361984,0.8062888209481872,1.42427658774897,6.602694583812982,0.0,2.739537078857169,FL,0.0442831,28.86027820626367,0,73.03057155516171,0.0,0.442830573,0.022153300841825433,21.2,5.940300556319672,0.4328830092628179,0.04509582863585119,0.0,False,6.0,3.4426229508196724,0.0,0.0,39116.0,15.631369073992024,0.6601683650863979,2.3866821642963503,3.87997042070177,0.088566115,0.10850184494544661,0.929944203,15.65036529641155,0.0,0.0,Taylor,12.10733508196092,0.398547516,0.20769995227920157,19.69428444838281,0.004797840330421311,6.0,0.132849172,0.0,12123,0.0
12.5,24.099999999999994,4.988892805979892,8.26653123691498,100.0,37.1,15.758731844407725,0.33472803347280333,100.0,0.0,2.477406212091651,0.3065364260131291,6.0,21.82813002896685,0.8062888209481872,0.792497688548408,2.6399474317320886,0.0,7.030409653364081,FL,0.0,23.169199505010877,0,71.599613775346,0.0,0.197498354,0.01287415513356936,26.2,2.5054455881183793,1.2857926173797039,0.0660414740457007,0.0,False,6.0,4.7827486321210175,100.0,0.0,41078.0,10.003218538783393,0.20598648213710977,2.3866821642963503,3.87997042070177,0.0,0.036141627333030765,0.460829493,15.65036529641155,0.0,100.0,Union,9.541744388474413,0.065832785,0.0335064063681879,19.375603476021887,0.0038737229227127647,6.0,0.0,0.0,12125,0.0
12.4,24.099999999999994,2.5892663931978763,8.26653123691498,100.0,26.0,29.441924227161525,0.2741648183455892,0.0,0.06108,6.475373170783776,1.8488682391796223,6.0,10.01793393760122,0.8062888209481872,0.883292655589222,7.289210302179955,0.0,2.687380934804051,FL,0.0197032,34.58419035652183,0,75.41190433346205,100.0,0.530016886,0.033562949738471834,16.3,4.817760238483163,3.9555008715079873,0.007556237296076046,0.0,True,6.0,11.164128889814453,100.0,0.0,42334.0,21.08582207997283,1.4897097209220511,2.3866821642963503,3.87997042070177,0.116249057,0.46816010428285276,0.535927855,15.65036529641155,100.0,0.0,Volusia,13.267241129239435,0.876793733,0.125781712133031,18.858536210581224,0.012075152920470183,6.0,0.126100672,75.0,12127,0.0
11.7,24.099999999999994,3.481001305599104,8.26653123691498,,36.4,1.2256017107839778,0.56537561736418,,0.095444133,0.1915841457715366,0.01031183303094005,6.0,14.31635040291136,0.8062888209481872,0.943258186226863,0.2860548124509608,,0.0048155290836505715,FL,0.0318147,1.2597318863757212,0,79.51650636859891,,0.318147111,0.05523784767351182,16.5,0.3001048094706912,0.007681165308604302,0.0,0.0,True,6.0,3.3012737197816477,,0.0,48703.0,10.849363140109176,0.5393813361060567,2.3866821642963503,3.87997042070177,0.127258844,0.0005639774794079022,0.349961822,15.65036529641155,,,Wakulla,0.25993411681866585,0.668108934,0.01843883878756362,22.501299714062906,0.0,6.0,0.127258844,,12129,
11.6,24.099999999999994,3.721493760326622,8.26653123691498,87.5,27.5,11.334875658815271,0.841160547208546,0.0,0.195026816,2.525446967855894,0.5236062694245789,6.0,5.717348255000636,0.8062888209481872,0.770234788811486,2.149679517449285,0.0,0.4962267784409716,FL,0.0325045,12.685030370209983,0,85.12799084352234,87.5,0.731350561,0.06722017331904147,14.8,1.8559062313447647,0.48051067628631977,0.12141632138900273,0.0,True,6.0,5.306760169322166,87.5,0.0,47875.0,16.24729756735643,0.8920298675580909,2.3866821642963503,3.87997042070177,0.113765643,0.11844325194292826,0.633837153,15.65036529641155,87.5,0.0,Walton,5.5328784198244465,1.787745815,0.21028136176772885,20.583907127155133,0.001597039767948778,6.0,0.146270112,87.5,12131,12.5
12.9,24.099999999999994,4.798296028396842,8.26653123691498,0.0,38.5,31.52627048613151,1.1889460154241644,0.0,0.0408981,6.989628423371225,1.3119631736926212,6.0,14.853791773778921,0.8062888209481872,0.949706269418101,5.293607975480198,0.0,7.710033700334873,FL,0.0408981,41.33119450838328,0,78.53068766066839,0.0,0.695268087,0.06025064267352185,24.8,6.300970877240884,1.5369068238798924,0.04070169726077577,0.0,False,6.0,2.9442480719794344,0.0,0.0,36328.0,15.371947300771208,0.5261889460154242,2.3866821642963503,3.87997042070177,0.0,0.20596270395858207,0.654369964,15.65036529641155,0.0,0.0,Washington,22.140621168166895,0.449879351,0.5648089885083628,21.16805912596401,0.012155528281300692,6.0,0.122694368,0.0,12133,0.0
12.9,,4.98491162174411,12.101522114840536,,34.8,16.821661170711835,0.21934634788330776,,0.0,4.619673650924495,1.0865274126746383,4.0,18.425093222197848,0.991095325829233,1.33854279719268,3.0372320824360006,,1.869959062491687,GA,0.0539374,20.132045716813828,0,70.48694889230094,,0.701186624,0.06032024566790963,22.5,4.154503469423878,1.6368836556302422,0.0,0.0,False,0.0,9.344154419828909,,0.0,39588.0,13.467865760035094,0.6854573371353366,2.58739636862375,6.1374335125493635,0.0539374,0.24920598989104187,0.593311758,16.41494762894565,,,Appling,6.773041364138846,0.485436893,0.038888169553000604,25.74029392410616,0.06580390735772647,4.0,0.0539374,,13001,
11.5,,6.418367644097922,12.101522114840536,,35.3,12.734409619191403,0.3701492537313433,,0.121610118,6.610547033749421,3.5595651233404655,4.0,17.050746268656717,0.991095325829233,1.30948063983239,2.8954172384621373,,6.348366317353397,GA,0.121610118,22.920585260858747,0,57.026865671641794,,0.486440472,0.16716417910447762,26.9,7.658750623797385,4.487700396159248,0.0,0.0,False,0.0,24.34626865671642,,0.0,32398.0,10.626865671641792,0.20298507462686569,2.58739636862375,6.1374335125493635,0.0,0.04776119431393886,0.972880944,16.41494762894565,,,Atkinson,12.267062994406567,0.121610118,0.1946620509695654,29.014925373134325,0.03582089463820717,4.0,0.364830354,,13003,
10.4,,3.9133643490567396,12.101522114840536,,32.7,8.432687531569846,0.07209805335255948,,0.0,3.568179791039807,0.9984688263040464,4.0,15.284787310742608,0.991095325829233,1.43627623402509,1.7261244564476748,,2.847353522011175,GA,0.0,12.344352614693223,0,75.98233597692862,,0.620512366,0.09012256669069935,23.9,2.0661101318345967,1.0407755382021269,0.0,0.0,False,0.0,7.128695025234319,,0.0,35431.0,13.338139870223504,0.3064167267483778,2.58739636862375,6.1374335125493635,0.0,0.05048942512354569,1.241024732,16.41494762894565,,,Bacon,5.476351865176515,0.354578495,0.015353343349484681,25.46863734679164,0.0,4.0,0.177289247,,13005,
14.8,,8.85499118064242,12.101522114840536,,30.0,38.26808290822428,0.2607939727615184,,0.0,16.914668759089626,2.5018582479888845,4.0,46.36337293538105,0.991095325829233,0.846560846560847,12.08501896226911,,34.252547673231234,GA,0.0,75.8306901115442,0,47.580411474934806,,0.0,0.057954216169226316,28.7,13.500206038977916,2.6318428375360794,0.0,0.0,True,0.0,4.201680672268908,,0.0,34455.0,15.357867284844973,0.6954505940307157,2.58739636862375,6.1374335125493635,0.0,0.5474072744553318,0.307219662,16.41494762894565,,,Baker,30.546437141101705,0.0,0.20283975852291103,23.210663575775136,0.05795421704556708,4.0,0.307219662,,13007,
14.0,,4.000782628747915,12.101522114840536,50.0,36.8,7.60404370145748,0.18591426071741032,0.0,0.0,3.751135059157218,0.33905715757229,4.0,41.264216972878394,0.991095325829233,1.41953157304034,2.375942066711067,0.0,8.358715825517432,GA,0.0217822,16.59503663662804,0,54.03324584426946,50.0,0.871288854,0.03937007874015748,26.0,3.2828269709566116,0.22529013592626204,0.08860535176324649,0.0,False,0.0,2.010061242344707,50.0,0.0,38015.0,12.047244094488189,1.268591426071741,2.58739636862375,6.1374335125493635,0.065346664,0.25275786477231627,0.80594219,16.41494762894565,100.0,0.0,Baldwin,9.319845123974211,0.653466641,0.03838279518526727,20.45275590551181,0.0020792925027985367,4.0,0.152475549,50.0,13009,25.0
11.1,,4.9314022394724475,12.101522114840536,,27.0,2.6382858541526066,0.1957053547159554,,0.0,1.0202291045941996,0.9272533910654145,4.0,2.2614840989399294,0.991095325829233,0.924063706039028,0.33596313755528456,,0.08004198619527154,GA,0.0546597,3.6657691362077083,0,89.83963033432998,,0.765236403,0.0,15.8,0.5117231075197104,1.338281614486991,0.0,0.0,False,0.0,5.659146507203045,,0.0,44146.0,12.503397662408263,0.8969828757814623,2.58739636862375,6.1374335125493635,0.0546597,0.02018791998497434,0.655916917,16.41494762894565,,,Banks,1.4446703778930905,0.929215633,0.0,25.24055449850503,0.0,4.0,0.0,,13011,
11.3,,2.022926285342593,12.101522114840536,50.0,34.6,10.64893255242513,0.1874089985151441,0.0,0.0409612,3.617805752494226,0.7572107619446783,4.0,11.199850072801187,0.991095325829233,0.782269705849303,0.9570595311081178,0.0,1.036555234229984,GA,0.0136537,12.967660330102426,0,74.58301497830381,50.0,0.546149645,0.040365015064800266,15.6,2.242684323157257,1.0285496977580189,0.025931592459092913,0.0,True,0.0,8.702985569507113,50.0,0.0,53789.0,9.330084910692404,3.400752519209423,2.58739636862375,6.1374335125493635,0.054615,0.4724773982022705,0.696340797,16.41494762894565,50.0,0.0,Barrow,5.105551353864272,0.395958493,0.04845303389188879,28.23965286087044,0.004031268094161229,4.0,0.177498635,50.0,13013,0.0
12.1,,3.017776653258929,12.101522114840536,100.0,35.2,26.046096533478043,0.2875485487784179,0.0,0.0098294,8.737064735353295,2.252668741238096,4.0,10.0082869894266,0.991095325829233,1.04520889728053,3.2621394873399066,0.0,3.8462524073645574,GA,0.0098294,32.47930870785227,0,79.67790568806973,100.0,0.570103012,0.05391535289595335,13.6,5.18343739078098,2.899776196108799,0.009633261726087836,0.0,True,0.0,7.677945625368173,100.0,0.0,50900.0,10.594366844054834,0.7038948850305021,2.58739636862375,6.1374335125493635,0.068805536,0.1998896367683507,0.786348982,16.41494762894565,0.0,0.0,Bartow,14.105431701374641,0.638908548,0.12060602579531934,26.75798995576944,0.013795393779004761,4.0,0.137611072,0.0,13015,0.0
